period,minutes_remaining,seconds_remaining,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_made_flag,game_date,season,playoffs,score,opponent
3,2,42,Fadeaway Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-51,88,0,20130330,2012-13,0,0,SAC
3,1,57,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,80,69,0,20130330,2012-13,0,0,SAC
4,9,30,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,28,7,0,20130330,2012-13,0,0,SAC
4,9,20,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-171,11,0,20130330,2012-13,0,0,SAC
4,4,1,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,239,0,20130330,2012-13,0,0,SAC
4,0,54,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,20,192,63,0,20130330,2012-13,0,0,SAC
1,8,15,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,0,20130402,2012-13,0,0,DAL
1,6,17,Driving Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,20130402,2012-13,0,2,DAL
1,4,45,Turnaround Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-78,83,1,20130402,2012-13,0,2,DAL
1,3,48,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-142,78,1,20130402,2012-13,0,2,DAL
1,2,56,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,15,31,0,20130402,2012-13,0,0,DAL
2,6,58,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-131,121,1,20130402,2012-13,0,2,DAL
2,5,59,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-166,56,0,20130402,2012-13,0,0,DAL
2,4,47,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,140,116,0,20130402,2012-13,0,0,DAL
2,3,51,Driving Slam Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,12,6,1,20130402,2012-13,0,2,DAL
2,1,1,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,23,1,20130402,2012-13,0,2,DAL
2,0,6,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,12,106,61,0,20130402,2012-13,0,0,DAL
3,8,10,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,30,0,20130402,2012-13,0,0,DAL
3,2,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,93,0,20130402,2012-13,0,0,DAL
3,0,36,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,132,0,20130402,2012-13,0,0,DAL
4,9,53,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-60,184,1,20130402,2012-13,0,2,DAL
4,8,25,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,17,14,0,20130402,2012-13,0,0,DAL
4,8,22,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,22,225,-2,0,20130402,2012-13,0,0,DAL
4,1,46,Running Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,65,60,1,20130402,2012-13,0,2,DAL
1,9,56,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,69,1,20130405,2012-13,0,2,MEM
1,5,23,Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,6,14,1,20130405,2012-13,0,2,MEM
1,1,38,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,43,260,0,20130405,2012-13,0,0,MEM
1,1,0,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-18,14,1,20130405,2012-13,0,2,MEM
1,0,19,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,18,17,1,20130405,2012-13,0,2,MEM
2,2,12,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,-54,257,0,20130405,2012-13,0,0,MEM
2,1,56,Turnaround Fadeaway shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-123,148,1,20130405,2012-13,0,2,MEM
2,0,7,Turnaround Fadeaway shot,Mid-Range,Left Side(L),16-24 ft.,17,-172,17,1,20130405,2012-13,0,2,MEM
3,10,0,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,11,119,11,0,20130405,2012-13,0,0,MEM
3,8,44,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,18,28,0,20130405,2012-13,0,0,MEM
3,8,33,Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-48,82,0,20130405,2012-13,0,0,MEM
3,6,44,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,208,0,20130405,2012-13,0,0,MEM
3,4,56,Jump Shot,Mid-Range,Center(C),16-24 ft.,16,2,160,1,20130405,2012-13,0,2,MEM
3,3,10,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,18,-139,116,1,20130405,2012-13,0,2,MEM
3,0,39,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-73,153,1,20130405,2012-13,0,2,MEM
3,0,7,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-10,15,0,20130405,2012-13,0,0,MEM
3,0,2,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,-239,39,0,20130405,2012-13,0,0,MEM
4,11,28,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,111,170,0,20130405,2012-13,0,0,MEM
4,9,21,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,0,20130405,2012-13,0,0,MEM
4,3,53,Turnaround Fadeaway shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,116,121,1,20130405,2012-13,0,2,MEM
4,2,9,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,78,260,0,20130405,2012-13,0,0,MEM
4,0,55,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,65,173,0,20130405,2012-13,0,0,MEM
4,0,17,Jump Shot,Mid-Range,Center(C),16-24 ft.,20,47,195,0,20130405,2012-13,0,0,MEM
1,11,0,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-130,119,0,20130407,2012-13,0,0,LAC
1,3,27,Jump Shot,Restricted Area,Center(C),Less Than 8 ft.,3,0,33,0,20130407,2012-13,0,0,LAC
2,9,32,Fadeaway Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,20,-97,179,1,20130407,2012-13,0,2,LAC
2,5,39,Jump Bank Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,47,1,20130407,2012-13,0,2,LAC
2,4,22,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,43,189,0,20130407,2012-13,0,0,LAC
2,2,56,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,53,249,0,20130407,2012-13,0,0,LAC
2,0,1,Jump Shot,Backcourt,Back Court(BC),Back Court Shot,50,-15,503,0,20130407,2012-13,0,0,LAC
3,6,45,Step Back Jump shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,54,110,0,20130407,2012-13,0,0,LAC
3,6,6,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,206,1,20130407,2012-13,0,3,LAC
3,5,42,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,28,135,252,0,20130407,2012-13,0,0,LAC
4,11,16,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-101,123,0,20130407,2012-13,0,0,LAC
4,10,28,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-32,74,1,20130407,2012-13,0,2,LAC
4,9,48,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,15,151,30,0,20130407,2012-13,0,0,LAC
4,8,29,Jump Shot,Mid-Range,Center(C),16-24 ft.,21,-56,203,1,20130407,2012-13,0,2,LAC
4,7,55,Jump Shot,Mid-Range,Center(C),16-24 ft.,17,0,172,0,20130407,2012-13,0,0,LAC
4,4,46,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,15,33,0,20130407,2012-13,0,0,LAC
4,2,41,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-122,252,0,20130407,2012-13,0,0,LAC
4,2,36,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,20130407,2012-13,0,2,LAC
4,1,46,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,198,-14,0,20130407,2012-13,0,0,LAC
1,10,13,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-56,250,0,20130409,2012-13,0,0,NOH
1,7,13,Turnaround Fadeaway shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-73,36,0,20130409,2012-13,0,0,NOH
1,5,37,Putback Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-14,12,1,20130409,2012-13,0,2,NOH
2,4,13,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-150,119,0,20130409,2012-13,0,0,NOH
2,1,21,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,209,0,20130409,2012-13,0,0,NOH
3,11,26,Jump Bank Shot,Mid-Range,Right Side(R),8-16 ft.,11,84,72,0,20130409,2012-13,0,0,NOH
3,0,30,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,145,1,20130409,2012-13,0,3,NOH
4,11,45,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,61,187,1,20130409,2012-13,0,2,NOH
4,11,12,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,206,1,20130409,2012-13,0,3,NOH
4,10,40,Pullup Jump shot,Mid-Range,Left Side Center(LC),16-24 ft.,23,-105,205,1,20130409,2012-13,0,2,NOH
4,9,55,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-92,225,0,20130409,2012-13,0,0,NOH
4,9,23,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-7,19,1,20130409,2012-13,0,2,NOH
4,7,43,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,189,0,20130409,2012-13,0,0,NOH
4,7,5,Fadeaway Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-98,121,1,20130409,2012-13,0,2,NOH
4,6,17,Pullup Jump shot,Mid-Range,Left Side(L),8-16 ft.,15,-92,124,1,20130409,2012-13,0,2,NOH
4,5,13,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,111,116,0,20130409,2012-13,0,0,NOH
4,2,36,Driving Finger Roll Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-3,12,1,20130409,2012-13,0,2,NOH
4,1,9,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,165,200,0,20130409,2012-13,0,0,NOH
1,10,14,Turnaround Jump Shot,Mid-Range,Right Side(R),8-16 ft.,12,108,64,0,20130410,2012-13,0,0,POR
1,6,56,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,144,164,1,20130410,2012-13,0,2,POR
1,6,5,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,155,135,0,20130410,2012-13,0,0,POR
1,5,33,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,4,17,0,20130410,2012-13,0,0,POR
1,4,23,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,50,1,20130410,2012-13,0,2,POR
1,3,29,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,193,164,0,20130410,2012-13,0,0,POR
1,1,26,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,20130410,2012-13,0,2,POR
1,0,27,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,-60,222,1,20130410,2012-13,0,2,POR
1,0,0,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,20130410,2012-13,0,2,POR
2,11,44,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,72,211,1,20130410,2012-13,0,2,POR
2,11,15,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,19,-198,-11,0,20130410,2012-13,0,0,POR
2,8,25,Jump Shot,Above the Break 3,Center(C),24+ ft.,26,26,265,0,20130410,2012-13,0,0,POR
2,7,50,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,2,-2,0,20130410,2012-13,0,0,POR
2,6,56,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,17,-171,0,1,20130410,2012-13,0,2,POR
2,4,50,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,50,1,20130410,2012-13,0,2,POR
2,4,21,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,21,174,123,0,20130410,2012-13,0,0,POR
2,0,15,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,58,9,1,20130410,2012-13,0,2,POR
3,11,28,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-201,143,0,20130410,2012-13,0,0,POR
3,9,3,Jump Shot,Above the Break 3,Center(C),24+ ft.,30,-65,293,1,20130410,2012-13,0,3,POR
3,8,34,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,91,142,1,20130410,2012-13,0,2,POR
3,5,15,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,15,67,135,1,20130410,2012-13,0,2,POR
3,4,41,Fadeaway Jump Shot,Mid-Range,Right Side(R),8-16 ft.,9,94,0,1,20130410,2012-13,0,2,POR
3,3,28,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,22,77,214,0,20130410,2012-13,0,0,POR
4,8,15,Jump Shot,Above the Break 3,Center(C),24+ ft.,29,-35,291,0,20130410,2012-13,0,0,POR
4,4,10,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,23,-90,213,1,20130410,2012-13,0,2,POR
4,3,28,Jump Shot,Mid-Range,Center(C),16-24 ft.,21,-32,209,0,20130410,2012-13,0,0,POR
4,1,47,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,83,198,0,20130410,2012-13,0,0,POR
1,10,17,Reverse Dunk Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,0,20130412,2012-13,0,0,GSW
1,5,0,Jump Shot,Mid-Range,Center(C),16-24 ft.,18,-13,187,0,20130412,2012-13,0,0,GSW
1,2,5,Turnaround Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,18,69,168,0,20130412,2012-13,0,0,GSW
2,11,29,Turnaround Fadeaway shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,121,107,1,20130412,2012-13,0,2,GSW
2,10,56,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,21,185,108,1,20130412,2012-13,0,2,GSW
2,10,0,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,214,1,20130412,2012-13,0,3,GSW
2,8,49,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,200,1,20130412,2012-13,0,3,GSW
2,7,15,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,189,0,20130412,2012-13,0,0,GSW
2,6,19,Fadeaway Jump Shot,Mid-Range,Left Side(L),16-24 ft.,16,-164,20,0,20130412,2012-13,0,0,GSW
2,0,1,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,32,-144,295,0,20130412,2012-13,0,0,GSW
3,9,33,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,73,145,0,20130412,2012-13,0,0,GSW
3,8,1,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,0,20130412,2012-13,0,0,GSW
3,6,43,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,0,20130412,2012-13,0,0,GSW
3,4,48,Turnaround Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,12,53,1,20130412,2012-13,0,2,GSW
3,4,12,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,23,-232,34,0,20130412,2012-13,0,0,GSW
3,2,26,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,0,20130412,2012-13,0,0,GSW
3,0,48,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,20130412,2012-13,0,2,GSW
4,9,47,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,28,250,0,20130412,2012-13,0,0,GSW
4,8,17,Turnaround Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,69,61,1,20130412,2012-13,0,2,GSW
4,5,5,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,175,1,20130412,2012-13,0,3,GSW
4,3,45,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,-29,274,1,20130412,2012-13,0,3,GSW
1,10,13,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,36,0,20131208,2013-14,0,0,TOR
1,6,48,Jump Shot,Mid-Range,Center(C),16-24 ft.,22,-68,214,0,20131208,2013-14,0,0,TOR
2,5,13,Jump Bank Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,-27,78,1,20131208,2013-14,0,2,TOR
2,2,4,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,185,19,1,20131208,2013-14,0,2,TOR
2,0,2,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,16,67,148,0,20131208,2013-14,0,0,TOR
3,7,9,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-122,247,0,20131208,2013-14,0,0,TOR
4,5,53,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,233,0,20131208,2013-14,0,0,TOR
4,4,8,Running Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,20,0,20131208,2013-14,0,0,TOR
4,0,37,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,27,-138,238,0,20131208,2013-14,0,0,TOR
1,7,40,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,-22,20,0,20131210,2013-14,0,0,PHX
1,6,25,Driving Dunk Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,36,1,20131210,2013-14,0,2,PHX
2,6,11,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,21,19,1,20131210,2013-14,0,2,PHX
2,3,33,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,39,0,20131210,2013-14,0,0,PHX
2,2,39,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,20,200,-8,1,20131210,2013-14,0,2,PHX
3,10,46,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,18,119,0,20131210,2013-14,0,0,PHX
3,5,12,Jump Bank Shot,Mid-Range,Left Side(L),8-16 ft.,15,-123,102,1,20131210,2013-14,0,2,PHX
4,5,5,Turnaround Fadeaway shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,-7,116,1,20131210,2013-14,0,2,PHX
4,4,39,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,214,0,20131210,2013-14,0,0,PHX
4,0,34,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,24,242,7,0,20131210,2013-14,0,0,PHX
4,0,10,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,20131210,2013-14,0,2,PHX
1,3,51,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,20131213,2013-14,0,2,OKC
2,2,4,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-15,1,1,20131213,2013-14,0,2,OKC
3,9,55,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,21,121,0,20131213,2013-14,0,0,OKC
3,7,58,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,14,-97,104,0,20131213,2013-14,0,0,OKC
3,7,48,Fadeaway Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,13,64,116,0,20131213,2013-14,0,0,OKC
3,4,41,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,16,147,83,0,20131213,2013-14,0,0,OKC
1,11,38,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-37,249,0,20131214,2013-14,0,0,CHA
1,8,54,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,45,1,20131214,2013-14,0,2,CHA
1,7,8,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,16,-68,153,1,20131214,2013-14,0,2,CHA
1,3,52,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,-56,244,1,20131214,2013-14,0,3,CHA
2,6,52,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,18,154,96,0,20131214,2013-14,0,0,CHA
2,4,3,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-75,159,0,20131214,2013-14,0,0,CHA
2,2,29,Jump Bank Shot,Mid-Range,Left Side(L),8-16 ft.,15,-141,53,1,20131214,2013-14,0,2,CHA
2,0,58,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,230,1,20131214,2013-14,0,3,CHA
3,10,49,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,-29,246,0,20131214,2013-14,0,0,CHA
3,3,33,Jump Shot,Mid-Range,Center(C),16-24 ft.,19,0,190,1,20131214,2013-14,0,2,CHA
4,5,11,Turnaround Fadeaway shot,Mid-Range,Right Side(R),8-16 ft.,14,146,34,1,20131214,2013-14,0,2,CHA
4,4,44,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,-111,231,0,20131214,2013-14,0,0,CHA
4,4,21,Jump Shot,Mid-Range,Left Side(L),8-16 ft.,15,-147,41,0,20131214,2013-14,0,0,CHA
4,3,9,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,23,124,0,20131214,2013-14,0,0,CHA
4,1,22,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-10,12,1,20131214,2013-14,0,2,CHA
1,6,32,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,201,0,20131216,2013-14,0,0,ATL
1,4,55,Turnaround Fadeaway shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,146,153,0,20131216,2013-14,0,0,ATL
1,4,1,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,20,91,184,1,20131216,2013-14,0,2,ATL
1,3,14,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,20131216,2013-14,0,2,ATL
1,2,37,Fadeaway Jump Shot,Mid-Range,Center(C),8-16 ft.,15,-43,151,1,20131216,2013-14,0,2,ATL
2,5,23,Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,24,-111,222,0,20131216,2013-14,0,0,ATL
3,10,28,Jump Shot,Above the Break 3,Center(C),24+ ft.,25,21,257,0,20131216,2013-14,0,0,ATL
3,6,7,Fadeaway Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-100,148,0,20131216,2013-14,0,0,ATL
3,5,36,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,19,-139,143,0,20131216,2013-14,0,0,ATL
4,7,31,Jump Shot,Right Corner 3,Right Side(R),24+ ft.,23,236,26,0,20131216,2013-14,0,0,ATL
4,5,55,Driving Reverse Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,20131216,2013-14,0,2,ATL
4,4,38,Fadeaway Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,64,99,0,20131216,2013-14,0,0,ATL
4,1,48,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,226,140,0,20131216,2013-14,0,0,ATL
4,0,42,Hook Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-52,85,0,20131216,2013-14,0,0,ATL
1,11,41,Jump Shot,Mid-Range,Left Side Center(LC),16-24 ft.,22,-130,183,0,20131217,2013-14,0,0,MEM
1,11,13,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,0,20131217,2013-14,0,0,MEM
1,10,9,Turnaround Fadeaway shot,Mid-Range,Right Side(R),8-16 ft.,11,106,50,1,20131217,2013-14,0,2,MEM
1,7,45,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,20131217,2013-14,0,2,MEM
1,7,8,Pullup Jump shot,Mid-Range,Left Side(L),8-16 ft.,12,-123,-2,0,20131217,2013-14,0,0,MEM
1,4,34,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,0,20131217,2013-14,0,0,MEM
1,3,37,Pullup Bank shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,26,1,20131217,2013-14,0,2,MEM
1,2,59,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,20131217,2013-14,0,2,MEM
2,7,11,Jump Shot,Mid-Range,Right Side(R),16-24 ft.,19,160,107,0,20131217,2013-14,0,0,MEM
2,6,28,Turnaround Fadeaway shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,41,1,20131217,2013-14,0,2,MEM
2,5,27,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,21,103,186,0,20131217,2013-14,0,0,MEM
2,1,56,Pullup Jump shot,Mid-Range,Right Side(R),8-16 ft.,14,147,-3,1,20131217,2013-14,0,2,MEM
3,11,23,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,135,118,0,20131217,2013-14,0,0,MEM
3,7,10,Jump Shot,Mid-Range,Right Side(R),8-16 ft.,14,125,71,1,20131217,2013-14,0,2,MEM
3,5,21,Fadeaway Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,11,50,102,1,20131217,2013-14,0,2,MEM
4,5,11,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,136,112,0,20131217,2013-14,0,0,MEM
4,2,39,Jump Shot,Above the Break 3,Center(C),24+ ft.,27,72,268,1,20131217,2013-14,0,3,MEM
4,0,49,Fadeaway Jump Shot,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-60,91,0,20131217,2013-14,0,0,MEM
1,9,2,Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,0,20141028,2014-15,0,0,HOU
1,8,38,Jump Shot,Mid-Range,Left Side(L),16-24 ft.,20,-188,91,1,20141028,2014-15,0,2,HOU
1,8,2,Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,12,-38,118,0,20141028,2014-15,0,0,HOU
1,7,6,Step Back Jump shot,Mid-Range,Left Side(L),16-24 ft.,20,-196,56,1,20141028,2014-15,0,2,HOU
1,6,13,Jump Shot,Mid-Range,Center(C),16-24 ft.,20,-54,201,0,20141028,2014-15,0,0,HOU
1,5,35,Turnaround Fadeaway shot,Mid-Range,Left Side Center(LC),16-24 ft.,17,-106,135,0,20141028,2014-15,0,0,HOU
1,4,45,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,63,1,20141028,2014-15,0,2,HOU
2,8,41,Jump Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,69,0,20141028,2014-15,0,0,HOU
2,8,10,Pullup Jump shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,80,78,1,20141028,2014-15,0,2,HOU
2,7,36,Jump Shot,Mid-Range,Right Side Center(RC),16-24 ft.,19,157,119,0,20141028,2014-15,0,0,HOU
2,3,37,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,20141028,2014-15,0,2,HOU
2,0,36,Running Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,70,42,1,20141028,2014-15,0,2,HOU
2,0,6,Jump Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,69,61,0,20141028,2014-15,0,0,HOU
